PLAY,2008,No,
BSAA,BSAT,BSBA,BSBT,BSCA,BSCT,BSFA,BSFT,BSGA,BSGT,BSPA,BSPT,BSSA,BSST,BSTA,BSTT,BSWA,BSWT,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBOT,PBRE,PBSG,PBSK,PCAR,PCEL,PCMT,PCOL,PCON,PCPH,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PEYE,PFHO,PFLA,PFMK,PFMS,PFNA,PFPB,PGHE,PGID,PGSL,PHAN,PHGT,PHLM,PHSN,PHTN,PICN,PIMP,PINJ,PJEN,PJER,PJMP,PJTY,PKAC,PKPR,PKRT,PLBD,PLBK,PLBP,PLCI,PLCP,PLDT,PLEL,PLHA,PLHS,PLHT,PLHW,PLHY,PLIB,PLJM,PLKN,PLMC,PLMO,PLNA,PLPE,PLPL,PLPm,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSH,PLSM,PLTH,PLTL,PLTR,PLTY,PLWR,PLZC,PMOR,PMPC,PMRR,PNEC,PNEK,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PPTI,PQBS,PRBF,PRBK,PRBS,PREL,PRHA,PRKN,PRL2,PROL,PRSE,PRSH,PRTH,PRWR,PSA0,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSB0,PSB1,PSB2,PSB3,PSB4,PSB5,PSB6,PSBO,PSHG,PSKH,PSKI,PSPD,PSPL,PSPR,PSTA,PSTM,PSTN,PSTR,PSTY,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOP,PTOR,PTSA,PTUP,PUHE,PUND,PVCO,PVIS,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRBH,TRBR,TRCB,TRCL,TRCT,TRDO,TRDP,TRDS,TRFB,TRFK,TRFP,TRFY,TRHM,TRIC,TRJR,TRPB,TRSB,TRSC,TRSP,TRSW,TRTA,TRTL,TRTR,TRTS,TRWU,TSPM,
0.399,0,0.548,2.51,0.95,0,0.4,0,0.403,0,0.05,0,0.403,0,0.35,0.297,0.5,0.3,0,0,85,24,79,76,69,71,0,0,24,73,69,4,0,252,4,0,57,26,3,5,6,12,4,68,MinshewIIGardner_20347,0,0,1,56,10,Gardner,0,241,20347,0,0,73,8,23,Brandon,0,65,91,15,0,81,0,16,20,13,33336,14,0,16,0,17,0,0,0,31,1,-31,25,70,2,13,1,Minshew II,10,100,10,99,16,32,15,33,15,16,52,2,1,34,0,8,12,0,0,14,1,0,20347,65,14,15,18,79,0,0,2,16,23,22,0,0,2,0,0,1,16,2,2,40,52,68,92,0,0,0,5,5,5,4,0,0,0,19,6,0,0,77,0,0,96,35,0,63,0,9575,65,31,74,87,1,91,76,81,0,81,271,76,0,0,4,0,17,254,65,50,1,0,15,17,0,0,4,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,1,1,0,1,
0.8,0.175,0.7,2.65,1,0.103,1,0.2,1,0.251,0,0,1,0.205,1,0.25,0.5,0.5,0,0,93,24,89,74,77,79,0,0,43,30,75,1,4317,136,4,0,170,84,3,4,2,75,3,76,SamuelDeebo_20348,0,0,0,56,11,Deebo,0,115,20348,17,0,71,8,39,Inman,0,10,90,19,0,92,0,12,15,85,30776,25,1,83,0,15,0,34,0,39,0,-31,46,84,2,21,1,Samuel,16,100,11,99,34,48,74,77,86,18,76,2,1,67,9,0,29,17,1,77,0,0,20348,75,16,38,21,23,3,0,0,23,61,46,0,34,2,0,1,1,18,2,0,40,52,68,92,0,0,0,118,118,118,119,0,0,0,473,6,1,1,92,0,0,87,35,0,70,0,9618,21,46,27,32,1,81,27,39,0,34,725,25,0,0,4,3,423,301,54,50,1,0,78,15,0,0,3,0,1,0,0,0,1,0,2,1,1,1,1,1,0,1,1,0,0,0,2,0,1,1,
0.8,0.175,0.7,0.4666667,0.9,0.4666667,1,0.2,0.9,0.4666667,0,0,0.9,0.4666667,0.9,0.4666667,0.5,0.5,0,0,90,21,89,73,74,73,0,0,27,22,76,1,2247,39,4,0,180,87,4,1,2,74,3,72,LodgeDaMarkus_20349,0,0,0,39,10,Tee,0,192,20349,0,0,76,7,41,Oak Ridge,0,70,91,85,0,77,0,13,18,62,36923,40,1,88,0,0,0,39,0,22,1,-31,57,81,2,14,1,Higgins,13,100,10,99,15,32,75,76,87,6,69,2,0,38,11,0,20,0,0,74,0,0,20349,74,21,36,26,6,3,1009,0,32,55,21,0,39,2,31,1,13,6,2,0,83,104,130,164,0,0,0,97,97,97,96,0,0,0,387,6,0,1,90,0,0,89,35,0,69,0,9554,6,29,10,15,1,83,46,24,0,10,868,16,0,0,4,0,387,868,56,50,0,0,69,2,0,0,2,0,1,0,0,0,1,0,2,1,1,1,1,1,0,1,0,0,0,0,2,0,1,1,
0.8,0.175,0.7,2.65,1,0.103,1,0.2,1,0.251,0,0,1,0.205,1,0.25,0.5,0.5,0,0,89,23,85,60,70,65,0,0,24,66,71,1,0,255,2,0,60,80,1,511,63,69,3,66,SillsVDavid_20350,2,0,0,99,10,David,0,172,20350,0,0,75,14,7,Wilmington,0,58,84,84,0,89,0,17,19,50,59960,24,1,82,0,0,0,38,0,12,0,-31,44,77,2,10,1,Sills V,10,100,10,99,23,27,70,79,83,4,62,2,0,57,9,0,16,0,0,65,1,0,20350,66,27,35,30,66,3,16,0,24,54,32,0,38,2,0,0,11,4,2,0,48,60,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,88,0,0,88,10,0,69,0,9628,58,25,64,69,1,82,34,73,0,76,108,55,0,0,0,0,0,0,51,50,0,0,64,16,0,0,4,0,0,0,0,0,1,0,2,0,0,1,1,1,0,1,3,0,1,0,1,1,1,1,
0.8,0.175,0.7,2.65,1,0.103,1,0.2,1,0.251,0,0,1,0.205,1,0.25,0.5,0.5,0,0,87,22,87,64,71,74,0,0,24,22,76,2,3410,18,4,0,105,76,4,59,2,72,3,67,MorganJrStanley_20351,0,0,0,57,10,Denzel,0,205,20351,0,0,75,8,42,Daignerfield,0,63,88,17,0,89,0,13,19,45,21689,27,1,84,0,0,0,6,0,16,1,-31,59,80,2,10,1,Mims,14,100,10,99,14,29,69,81,87,1,64,2,1,71,9,0,16,0,0,68,3,0,20351,69,27,40,30,6,3,2,0,25,49,34,0,6,2,31,1,1,1,2,0,67,84,106,135,0,0,0,38,38,38,37,0,0,0,151,6,3,1,91,0,0,93,10,0,70,0,9580,6,24,10,15,1,79,30,25,0,10,543,16,0,0,4,0,151,543,47,50,0,0,67,18,0,0,3,0,1,0,0,0,1,0,2,1,1,1,1,1,0,1,1,0,0,0,2,0,1,1,
1,0.125,0.9,0.375,0.9,0.375,1,0.075,0.9,0.375,0.05,0,0.9,0.375,0.875,0.375,0.5,0.5,0,0,94,21,92,73,67,58,0,0,35,20,61,1,0,157,4,0,735,72,4,3,1,72,3,64,GodwinTerry_20352,10,0,0,0,51,Jeff,0,263,20352,0,0,73,2,42,Grand Prairie,0,10,91,20,0,93,0,12,17,67,4283,17,1,58,0,21,0,34,0,78,1,-31,39,75,2,81,1,Okudah,82,100,12,99,71,70,59,60,67,18,61,2,1,34,38,0,75,0,1,71,0,0,20352,79,10,28,10,20,16,19,0,13,44,15,0,34,2,31,2,3,18,2,0,187,243,316,414,0,0,0,548,548,548,546,0,0,0,2190,6,0,1,91,0,0,90,35,0,67,0,9474,29,70,25,34,2,91,32,43,0,31,3350,22,0,0,4,3,2190,3350,45,50,0,0,73,19,1,0,4,0,0,0,0,0,0,0,2,0,1,2,0,1,0,1,1,0,0,0,2,0,0,1,
0.95,0.375,0.9,0.375,1,2.95,0.909,0.25,0.905,0.05,0.05,0,0.95,0.325,1,0.2,0.8,0.5,0,0,93,22,82,68,73,79,0,0,38,29,78,1,3376,160,4,0,103,80,3,32,2,70,3,73,MetcalfDK_20353,0,0,0,57,10,DK,0,115,20353,19,0,75,8,23,Oxford,0,80,81,14,0,95,0,13,18,40,30137,27,1,79,0,28,0,49,0,30,1,-31,55,84,2,15,1,Metcalf,15,100,10,99,19,34,86,94,90,5,48,2,1,67,11,0,29,19,1,67,3,0,20353,75,18,42,23,10,3,0,0,30,53,34,0,49,2,0,1,11,5,2,0,45,59,77,103,0,0,0,44,44,44,43,0,0,0,175,6,1,1,95,0,0,88,10,0,78,0,9569,10,33,13,18,1,96,23,34,0,10,459,19,0,0,4,3,155,303,68,50,1,0,64,28,0,0,4,0,0,0,0,0,1,0,2,1,1,1,1,2,0,1,1,0,0,0,2,0,1,1,
0.8,0.175,0.7,2.65,1,0.103,1,0.2,1,0.251,0,0,1,0.205,1,0.25,0.5,0.5,0,0,91,22,87,69,58,37,0,0,57,22,57,1,2061,241,4,0,53,69,4,158,5,73,3,58,HallEmanuel_20354,2,0,0,58,31,Bryce,0,265,20354,0,0,73,8,37,Harrisburg,0,63,81,24,0,82,0,13,18,49,11577,24,1,55,0,0,0,35,0,67,0,-31,43,73,2,63,1,Hall,79,100,13,99,68,71,69,63,61,18,44,2,1,39,9,0,70,0,1,71,0,0,20354,70,17,33,22,6,16,26,0,11,39,18,0,35,2,31,0,11,18,2,0,45,57,71,91,0,0,0,8,8,8,7,0,0,0,31,6,1,1,89,0,0,88,25,0,69,0,9483,6,70,10,15,1,92,46,28,0,10,295,19,0,0,4,0,31,295,42,50,0,0,74,18,0,0,2,0,1,0,0,0,0,0,2,0,1,1,0,2,1,1,1,0,0,0,2,0,1,1,
0.8,0.175,0.7,2.65,1,0.103,1,0.2,1,0.251,0,0,1,0.205,1,0.25,0.5,0.5,0,0,93,23,93,67,79,80,0,0,41,22,78,1,762,157,4,0,109,82,3,27,2,65,3,81,CampbellParris_20355,0,0,0,57,10,Parris,0,205,20355,0,0,72,8,34,Akron,0,66,89,15,0,89,0,12,14,76,33593,36,1,74,0,10,0,34,0,23,0,-31,50,87,2,16,1,Campbell,16,100,10,99,21,46,67,76,79,18,80,2,1,74,9,0,24,0,1,69,3,0,20355,70,26,43,28,6,3,0,0,30,52,28,0,34,2,0,0,6,18,2,0,41,54,70,93,0,0,0,55,55,55,55,0,0,0,220,6,1,1,94,0,0,89,20,0,68,0,9413,6,38,10,15,1,84,20,26,0,10,478,18,0,0,4,3,170,308,45,50,1,0,77,10,0,0,4,0,1,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,2,0,1,1,
1,0.125,0.901,0.297,1,0.057,1,0.075,1,0.103,0.05,0,1,0.075,0.875,0.075,0.5,0.5,0,0,91,23,90,76,78,73,0,0,46,28,78,1,7245,39,4,0,61,83,3,11,5,63,3,74,RenfrowHunter_20356,0,0,0,56,21,Hunter,0,30,20356,0,0,70,8,39,Myrtle Beach,0,76,88,13,0,84,0,34,42,80,52663,26,1,81,0,23,0,33,0,41,0,-31,51,84,2,35,1,Renfrow,34,100,16,99,31,50,65,64,74,18,77,2,1,43,12,0,38,0,0,73,0,0,20356,73,17,35,19,26,3,0,0,22,44,17,0,33,2,0,0,6,18,2,0,40,53,69,91,0,0,0,8,8,8,7,0,0,0,31,6,1,0,88,0,0,96,10,0,61,0,9610,28,44,35,41,1,79,27,44,0,36,284,28,0,0,4,0,29,254,20,50,1,0,83,23,0,0,4,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,3,0,0,0,1,1,1,1,
0.753,0.502,0.75,0.65,1,0.148,1,0.5,0.905,0.4,0.035,0,1,0.5,1,0.456,0.5,0.5,0,0,79,23,71,59,63,57,0,0,22,43,68,1,6771,118,4,0,61,77,3,3,5,44,3,52,GentryZach_20357,2,0,0,124,10,Zach,0,36,20357,0,0,80,8,30,Albuquerque,0,56,88,81,0,73,0,22,14,25,21560,49,1,76,0,29,0,43,0,15,1,-31,63,63,2,11,1,Gentry,15,100,10,99,17,30,61,76,74,21,57,2,1,64,15,3,22,0,0,53,1,0,20357,63,58,60,49,28,4,0,0,54,57,52,0,43,2,0,0,11,21,2,3,40,53,69,91,0,0,0,8,8,8,10,0,0,0,34,6,1,0,77,0,0,85,15,0,74,0,9470,45,32,50,52,1,83,33,65,0,42,287,46,0,0,4,0,32,254,105,50,1,0,54,29,0,0,4,0,1,0,0,0,0,0,2,0,1,1,0,1,0,1,3,0,0,0,1,1,0,1,
0.753,0.502,0.75,0.65,1,0.148,1,0.5,0.905,0.4,0.035,0,1,0.5,1,0.456,0.5,0.5,0,0,83,23,76,60,67,59,0,0,48,18,77,2,3715,186,4,0,93,75,3,5,3,54,3,55,OliverJosh_20358,9,0,0,56,32,Josh,0,69,20358,0,0,77,8,4,Paso Robles,0,55,90,89,0,82,0,15,20,39,43321,50,1,75,0,17,0,34,0,46,0,-31,58,60,2,17,1,Oliver,23,100,26,99,33,49,63,69,77,18,54,2,1,64,14,11,26,0,0,57,1,0,20358,65,54,55,51,6,4,0,0,48,53,47,0,34,2,0,0,12,18,2,11,50,65,85,114,0,0,0,28,28,28,27,0,0,0,111,6,1,1,85,0,0,89,30,0,71,0,9590,6,47,10,15,1,84,32,24,0,10,425,10,0,0,4,0,111,314,90,50,1,0,56,17,0,0,4,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,1,0,0,0,2,0,0,1,
0.753,0.502,0.75,0.65,1,0.148,1,0.5,0.905,0.4,0.035,0,1,0.5,1,0.456,0.5,0.5,0,0,81,25,73,63,64,61,0,0,26,11,76,2,6750,21,4,0,53,79,3,14,7,45,3,50,SweeneyTommy_20359,2,0,0,59,17,Tommy,0,167,20359,0,0,77,8,29,Ramsey,0,61,89,89,0,78,0,19,21,18,2871,54,1,75,0,3,0,34,0,25,0,-31,66,66,2,14,1,Sweeney,17,100,17,99,20,30,59,75,70,15,59,2,1,73,15,11,21,0,0,57,1,0,20359,67,50,57,54,20,4,0,0,61,63,64,0,34,2,0,0,11,15,2,11,39,51,67,89,0,0,0,2,2,2,2,0,0,0,8,6,0,0,76,0,0,83,10,0,76,0,9644,14,27,20,25,1,85,29,30,0,26,254,10,0,0,4,0,8,254,91,50,1,0,56,3,0,0,4,0,1,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,79,23,63,66,10,7,0,0,35,12,38,1,6387,255,4,0,75,22,3,37,3,5,3,15,CajusteYodny_20360,0,0,0,60,15,Yodny,0,207,20360,0,0,77,8,8,Miami,0,53,83,59,0,62,0,21,22,10,43192,76,0,25,0,22,0,14,0,33,0,-31,79,10,2,13,1,Cajuste,10,100,25,99,20,29,40,19,15,17,10,2,0,23,21,10,15,0,0,5,2,0,20360,64,71,70,73,6,5,0,0,63,64,64,0,14,2,0,0,5,17,2,10,42,55,72,97,0,0,0,20,20,20,22,0,0,0,82,6,0,1,64,0,0,82,10,0,86,0,9411,6,36,6,6,1,84,22,30,0,6,348,10,0,0,4,0,81,267,148,50,1,0,15,22,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.507,0.8,2.353,0.658,2.681,1,2.481,0.902,2.461,0.102,0,1,2.581,1,2.415,0.5,0.5,0,0,76,25,61,76,20,10,0,0,36,12,34,2,7246,97,4,0,166,31,3,9,2,5,3,16,RisnerDalton_20361,0,0,0,60,24,Dalton,0,33,20361,11,0,77,8,5,Wiggins,0,70,85,66,0,71,0,12,18,10,27447,76,0,18,0,4,0,56,0,41,0,-31,80,19,2,12,1,Risner,10,100,31,99,29,42,15,23,16,25,17,2,0,27,23,11,12,11,0,6,2,0,20361,71,68,74,76,6,6,0,0,72,73,76,0,56,2,0,0,5,25,2,11,50,65,84,112,0,0,0,101,101,101,100,0,0,0,403,6,0,0,62,2,2,82,0,0,87,0,9612,6,44,6,6,1,90,24,26,0,6,714,10,0,0,4,0,352,362,152,50,1,0,15,4,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,81,25,65,65,30,35,0,0,38,12,46,1,7247,253,4,0,250,52,3,31,1,23,3,17,McGaryKaleb_20362,0,0,0,73,34,Kaleb,0,37,20362,0,0,78,3,46,Fife,0,58,88,76,0,81,0,15,20,10,45239,81,0,47,0,14,0,14,0,35,0,-31,83,33,2,15,1,McGary,10,100,48,99,53,27,46,36,41,17,31,2,0,34,20,14,20,0,0,29,2,0,20362,65,75,73,71,6,9,0,0,66,67,65,0,14,2,0,0,5,17,2,14,25,32,42,58,0,0,0,218,218,218,216,0,0,0,870,6,0,0,71,0,0,83,1,0,87,0,9564,6,34,6,6,1,98,30,30,0,6,1027,10,0,0,4,0,827,200,146,50,1,0,36,14,0,1,4,0,1,0,0,0,0,0,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,
1,2.507,0.8,2.353,0.758,2.681,1,2.481,0.902,2.461,0.102,0,1,2.581,1,2.415,0.5,0.5,0,0,76,24,62,69,10,6,0,0,39,12,40,2,7248,138,4,0,116,35,3,23,2,5,3,11,ScharpingMax_20364,0,0,0,75,21,Max,0,16,20364,0,0,78,3,48,Green Bay,0,58,86,74,0,70,0,25,25,10,21432,77,0,15,0,32,0,13,0,30,0,-31,78,10,2,12,1,Scharping,10,100,31,99,27,32,15,30,15,25,10,2,0,25,23,11,15,0,0,5,2,0,20364,67,71,75,76,6,6,0,0,65,67,69,0,13,2,0,0,5,25,2,11,42,55,72,95,0,0,0,61,61,61,60,0,0,0,243,6,0,0,63,0,0,90,0,0,86,0,9623,6,42,6,6,1,88,30,30,0,6,507,12,0,0,4,0,192,314,167,50,1,0,15,32,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,80,22,73,58,20,8,0,0,15,12,33,1,103,215,2,0,60,30,1,511,63,5,3,18,AndersonCalvin_20365,0,0,0,61,20,Calvin,0,278,20365,0,0,77,8,42,Austin,0,36,87,76,0,76,0,22,24,10,51512,81,0,10,0,0,0,13,0,44,0,-31,77,21,2,12,1,Anderson,10,100,32,99,10,23,12,26,12,17,19,2,0,31,21,0,15,0,0,5,2,0,20365,55,62,61,58,6,5,0,0,63,61,59,0,13,2,0,0,5,17,2,0,48,60,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,62,0,0,83,20,0,83,0,0,6,30,6,6,1,86,25,25,0,6,108,7,0,0,1,0,0,50,140,50,0,0,10,4,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.876,2.775,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,79,23,70,62,20,9,0,0,26,12,24,1,7249,232,4,0,79,29,3,28,3,5,3,18,EdogaChuma_20366,0,0,0,58,10,Chuma,0,191,20366,0,0,75,8,9,Powder Springs,0,51,83,75,0,63,0,30,40,6,51769,81,1,21,0,18,0,13,0,35,0,-31,79,10,2,12,1,Edoga,10,100,10,99,15,27,15,30,16,11,10,2,0,28,21,14,15,0,0,7,2,0,20366,61,68,66,65,6,9,0,0,68,66,66,0,13,2,0,0,5,11,2,14,43,57,74,98,0,0,0,22,22,22,21,0,0,0,87,6,0,1,67,0,0,84,5,0,84,0,9446,6,36,6,6,1,79,25,23,0,6,359,3,0,0,4,3,87,272,148,50,1,0,17,18,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,81,22,65,60,15,6,0,0,25,12,40,1,6738,157,4,0,55,27,3,30,6,5,3,11,PrinceIsaiah_20367,0,0,0,58,10,Isaiah,0,276,20367,0,0,79,8,19,Greenbelt,0,46,88,71,0,68,0,12,15,10,60217,81,0,15,0,12,0,38,0,20,0,-31,83,10,2,12,1,Prince,10,100,10,99,28,30,15,10,15,11,10,2,0,24,20,17,13,0,1,5,2,0,20367,61,68,66,65,5,9,0,0,67,67,68,0,38,2,31,0,5,11,2,17,44,55,68,87,0,0,0,0,0,0,0,0,0,0,0,6,3,1,69,0,0,81,1,0,86,0,9604,5,33,5,5,1,85,11,11,0,5,254,10,0,0,4,3,0,254,150,50,0,0,15,2,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,85,24,77,73,10,7,0,0,35,12,38,1,1289,252,4,0,309,22,3,22,1,5,3,15,DillardAndre_20368,4,0,0,61,15,Andre,0,177,20368,6,0,77,8,46,Woodinville,0,66,89,77,0,72,0,21,22,10,7351,82,0,25,0,13,0,14,0,33,0,-31,80,10,1,13,1,Dillard,10,100,25,99,20,29,40,19,15,11,10,2,0,23,19,0,15,6,0,5,2,0,20368,73,83,79,75,6,5,0,0,65,65,63,0,14,1,0,1,5,11,2,0,0,0,0,0,0,0,0,309,309,309,310,0,0,0,1237,6,0,2,74,0,0,91,10,0,84,0,9438,6,36,6,6,1,86,22,30,0,6,1237,10,0,0,4,0,1037,200,146,50,1,0,15,13,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.507,0.8,2.353,0.758,2.681,1,2.481,0.902,2.461,0.102,0,1,2.581,1,2.415,0.5,0.5,0,0,85,23,74,67,14,8,0,0,15,12,19,1,2917,21,4,0,366,26,3,14,1,5,3,15,LindstromChris_20369,0,0,0,61,10,Chris,0,169,20369,0,0,75,8,20,Dudley,0,73,93,63,0,75,0,25,25,10,57529,87,0,18,0,14,0,57,0,28,0,-31,83,14,2,12,1,Lindstrom,10,100,10,99,10,23,12,27,14,12,10,1,0,31,23,20,12,0,0,6,2,0,20369,71,70,74,76,6,8,0,0,72,72,72,0,57,2,0,1,5,12,1,20,0,0,0,1,0,0,0,366,366,366,368,0,0,0,1466,6,0,0,75,0,0,88,5,0,86,0,9551,6,32,6,6,1,87,30,23,0,6,1467,10,0,0,4,0,1267,200,147,50,1,0,16,14,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.507,0.8,2.353,0.758,2.681,1,2.481,0.902,2.461,0.102,0,1,2.581,1,2.415,0.5,0.5,0,0,81,23,69,68,20,14,0,0,32,12,28,1,2454,157,4,0,88,32,4,75,3,6,3,24,,0,0,0,37,29,Jonah,0,181,20370,0,0,76,7,34,Pickerington,0,10,86,73,0,80,0,20,11,13,10425,84,0,24,0,0,0,39,0,40,0,-31,81,26,1,12,1,Jackson,18,100,37,99,15,34,17,32,27,15,16,2,0,37,23,14,14,0,0,10,3,0,20370,65,67,65,63,6,6,19,0,71,71,69,0,39,1,31,0,5,15,2,14,62,78,97,124,0,0,0,26,26,26,27,0,0,0,105,6,0,1,66,0,0,84,10,0,83,0,3938,6,36,6,6,0,83,10,12,0,6,466,10,0,0,4,0,105,466,145,50,0,0,20,19,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,76,23,57,65,10,5,0,0,35,12,40,1,7251,259,4,0,83,30,3,14,3,10,3,10,DeiterMichael_20371,0,0,0,41,16,Michael,0,16,20371,0,0,78,7,34,Curtice,0,61,90,63,0,70,0,12,17,10,7224,70,0,21,0,12,0,39,0,33,0,-31,76,10,2,15,1,Deiter,10,100,24,99,38,36,14,15,25,17,10,2,0,25,23,16,20,0,0,12,2,0,20371,62,59,63,66,6,8,0,0,67,68,71,0,39,2,0,0,5,17,2,16,45,59,77,103,0,0,0,24,24,24,26,0,0,0,98,6,0,0,65,0,0,84,1,0,86,0,9436,6,38,6,6,1,83,30,22,0,6,382,14,0,0,4,0,98,283,150,50,1,0,16,12,0,1,4,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,84,25,73,79,28,30,0,0,42,12,46,2,0,139,4,0,322,56,3,18,1,14,3,22,BradburyGarrett_20372,0,0,0,60,34,Garrett,0,167,20372,0,0,75,8,32,Charlotte,0,73,86,56,0,76,0,20,21,10,41655,87,0,42,0,31,6,57,0,42,0,-31,85,22,2,12,1,Bradbury,10,100,43,99,30,41,41,32,40,25,19,2,0,34,18,11,15,0,0,21,2,0,20372,74,76,75,74,6,7,0,0,80,78,76,6,15,2,0,1,1,25,2,11,0,0,0,0,0,0,0,322,322,322,322,0,0,0,1288,6,0,0,74,1,1,88,5,0,85,0,9393,6,44,6,6,1,89,30,30,0,6,1288,12,0,0,4,0,1088,200,146,50,1,0,29,31,0,1,4,0,1,0,0,0,0,0,2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,
1,2.507,0.8,2.353,0.758,2.681,1,2.481,0.902,2.461,0.102,0,1,2.581,1,2.415,0.5,0.5,0,0,77,25,65,70,15,6,0,0,33,12,23,1,7252,4,4,0,60,26,3,15,5,5,3,11,PierschbacherRoss_20373,0,0,0,35,10,Ross,0,3,20373,0,0,76,7,14,Cedar Falls,0,60,86,64,0,60,0,11,11,10,10935,82,0,15,0,26,0,13,0,26,0,-31,79,10,2,12,1,Pierschbacher,10,100,10,99,10,27,15,10,15,11,10,2,1,29,18,13,12,0,0,5,3,0,20373,64,69,68,66,6,6,0,0,70,69,67,0,0,2,0,0,5,11,2,17,40,52,68,92,0,0,0,8,8,8,7,0,0,0,31,6,0,0,66,0,0,83,1,0,80,0,9597,6,32,6,6,1,82,24,25,0,6,283,10,0,0,4,0,29,254,149,50,1,0,15,26,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,1.041667,0.954,1.041667,0.8,2.575,0.852,1.041667,0.235,0,1,1.041667,0.802,1.041667,0.5,0.5,0,0,84,23,71,69,26,30,0,0,63,12,40,1,5358,165,4,0,61,45,4,193,6,22,3,21,BenzschawelBeau_20374,0,0,0,41,68,Rob,0,281,20374,0,0,76,7,48,Green Bay,0,48,88,93,0,68,0,12,17,10,30777,79,0,33,0,0,0,39,0,73,0,-31,79,10,2,26,1,Windsor,21,100,67,99,66,83,30,15,36,11,10,2,0,37,18,11,39,0,0,27,2,0,20374,65,59,57,56,6,12,19,0,66,66,64,0,39,2,31,0,5,11,2,11,57,71,89,113,0,0,0,4,4,4,5,0,0,0,17,6,0,0,73,0,0,83,1,0,80,0,9387,6,78,6,6,0,85,30,22,0,6,347,14,0,0,4,0,17,347,125,50,0,0,31,10,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
